#
# Full target list for orbit 23, sector 8
# Created Fri Mar  1 17:06:06 EST 2019 
# Concatenation of GI astero exo bright DDT ppas lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
237969375	3	3	11.14	101.7357	-53.9332
237969900	3	3	 8.61	101.9853	-53.1781
237969979	3	3	10.48	102.0222	-53.0667
237970364	3	3	 8.69	101.9904	-52.5133
237971228	3	3	10.48	101.8842	-51.3035
237972957	3	3	 7.38	101.9666	-49.0603
237973776	3	3	 9.10	101.9566	-48.0102
237975245	3	3	 9.03	102.1208	-49.6287
237976523	3	3	 9.87	102.2078	-51.2232
237977960	3	3	10.93	102.0877	-53.2386
237978460	3	3	12.05	102.3461	-53.9022
237978484	3	3	10.17	102.3134	-53.8519
237978519	3	3	11.85	102.2322	-53.8083
237978628	3	3	10.93	102.3062	-53.6386
237979039	3	3	 9.96	102.2932	-53.0562
237980025	3	3	 7.89	102.3308	-51.7615
237982034	3	3	 8.12	102.2728	-49.1891
237983320	3	3	 8.92	102.4574	-48.2023
237984888	3	3	 8.10	102.4743	-50.1500
237984893	3	3	 9.97	102.4302	-50.1547
238001475	3	3	 2.00	102.4843	-50.6149
238002093	3	3	11.42	102.4236	-51.0538
238002251	3	3	 9.69	102.4259	-51.1631
238003998	3	3	10.80	102.4026	-52.4092
238004786	3	3	10.54	102.5684	-53.0055
238005145	3	3	11.30	102.5371	-53.3057
238005320	3	3	10.41	102.4623	-53.4220
238005553	3	3	 3.59	102.4638	-53.6223
238005820	3	3	 8.27	102.4300	-53.8408
238006015	3	3	11.32	102.6500	-53.8778
238006200	3	3	 9.51	102.6389	-53.7189
238006983	3	3	 9.52	102.7321	-53.0128
238007651	3	3	 8.62	102.7325	-52.4639
238008424	3	3	10.46	102.6407	-51.8653
238009373	3	3	 9.35	102.5848	-51.1557
238009531	3	3	 9.02	102.6005	-51.0446
238011237	3	3	11.58	102.6106	-49.8141
238011411	3	3	10.05	102.6600	-49.6187
238013192	3	3	 5.48	102.8859	-48.2928
238013361	3	3	11.14	102.7655	-48.4673
238013794	3	3	 8.35	102.9271	-48.9958
238014032	3	3	 7.53	102.8652	-49.2935
238016528	3	3	 9.90	102.8007	-52.4125
238017946	3	3	12.04	102.9830	-53.4009
238018529	3	3	 8.26	103.0544	-52.6154
238018633	3	3	 8.98	103.1089	-52.4573
238019745	3	3	10.96	103.0404	-50.9409
238021460	3	3	 9.95	103.0489	-48.8880
238022685	3	3	 9.30	103.1431	-48.2631
238022708	3	3	13.80	103.1623	-48.2826
238022771	3	3	 9.35	103.2269	-48.3607
238023692	3	3	10.17	103.2340	-49.3936
238025008	3	3	10.27	103.1301	-50.9677
238027971	3	3	10.43	103.3308	-53.1168
238029183	3	3	 9.31	103.4392	-51.5035
238029375	3	3	10.14	103.4408	-51.2536
238030240	3	3	10.07	103.3923	-50.2141
238030337	3	3	12.86	103.3647	-50.0931
238030388	3	3	 8.43	103.4451	-50.0319
238030765	3	3	 9.48	103.4609	-49.5543
238031192	3	3	10.26	103.4660	-49.0908
238031252	3	3	10.56	103.3596	-49.0132
238031512	3	3	 9.62	103.4192	-48.7345
238032380	3	3	10.28	103.6099	-48.0429
238032530	3	3	 8.94	103.5394	-48.2185
238032871	3	3	10.84	103.5519	-48.5372
238033023	3	3	 9.35	103.6532	-48.6995
238034112	3	3	12.91	103.5794	-49.9524
238035394	3	3	 8.56	103.6530	-51.5082
238036584	3	3	10.96	103.5562	-53.0219
238036893	3	3	 9.80	103.4975	-53.4473
238037707	3	3	 8.36	103.7015	-53.3547
238037782	3	3	10.14	103.7932	-53.2481
238037895	3	3	10.38	103.7524	-53.1138
238040760	3	3	 9.47	103.7217	-49.5897
238041040	3	3	12.97	103.7668	-49.2830
238043270	3	3	10.08	104.0007	-48.9436
238043609	3	3	13.53	103.9565	-49.3168
238044725	3	3	 9.27	104.0002	-50.5926
238045871	3	3	 9.88	103.9493	-51.9565
238058855	3	3	 9.56	103.8551	-53.8646
238059286	3	3	14.37	104.1243	-53.4076
238059539	3	3	10.25	104.1080	-53.0889
238060684	3	3	 8.74	104.0881	-51.6267
238062028	3	3	 9.56	104.1707	-49.9551
238063079	3	3	 3.14	104.0667	-48.7210
238065727	3	3	 9.86	104.2605	-50.1034
238066524	3	3	 7.90	104.3446	-51.0006
238067417	3	3	 9.59	104.3107	-52.0997
238068012	3	3	10.29	104.3013	-52.8031
238068265	3	3	 9.77	104.2304	-53.1199
238068395	3	3	10.69	104.3515	-53.2909
238069161	3	3	 7.76	104.4009	-53.6120
238069740	3	3	 9.72	104.5490	-52.9183
238069953	3	3	 6.44	104.4392	-52.6505
238070396	3	3	 9.87	104.4888	-52.0795
238070601	3	3	 9.97	104.4468	-51.8315
238071387	3	3	10.10	104.5186	-50.8254
238072641	3	3	 8.89	104.3999	-49.4501
238073409	3	3	 9.66	104.5645	-48.6697
238073682	3	3	 8.16	104.4248	-48.3869
238073792	3	3	 8.80	104.5311	-48.2675
238073953	3	3	 8.49	104.4860	-48.1221
238074236	3	3	10.29	104.6780	-47.9883
238074335	3	3	11.43	104.7197	-48.0854
238074697	3	3	 9.29	104.5965	-48.4883
238076586	3	3	10.10	104.6078	-50.5198
238076730	3	3	10.64	104.7499	-50.6755
238077588	3	3	 9.86	104.6649	-51.6731
238078697	3	3	 9.53	104.7489	-53.0030
238079062	3	3	11.25	104.6027	-53.4394
238079169	3	3	 9.36	104.7247	-53.5716
238079810	3	3	 8.34	104.7735	-53.4760
238079902	3	3	 8.12	104.8898	-53.3608
238080172	3	3	 8.07	104.8520	-53.0515
238081051	3	3	 9.93	104.8101	-52.0331
238081214	3	3	14.34	104.8124	-51.8339
238081343	3	3	 8.69	104.7593	-51.6921
238082547	3	3	10.13	104.8683	-50.3465
238082652	3	3	 8.04	104.8693	-50.2340
238085851	3	3	10.45	105.0628	-48.7237
238086247	3	3	 5.65	105.0984	-49.1351
238086647	3	3	 8.44	104.9591	-49.5076
238087238	3	3	10.88	105.0947	-50.0939
238087618	3	3	 9.38	104.9367	-50.5632
238089812	3	3	10.85	105.0372	-53.1006
238091193	3	3	 9.62	105.1768	-52.9339
238091829	3	3	10.36	105.2600	-52.1596
238091951	3	3	14.47	105.2108	-52.0157
238092498	3	3	 3.40	105.2144	-51.4025
238092738	3	3	 8.81	105.2347	-51.1161
238093257	3	3	10.45	105.1870	-50.5846
238093924	3	3	10.48	105.1953	-49.8624
238094180	3	3	 9.97	105.1812	-49.6114
238097100	3	3	 9.97	105.4311	-49.0963
238098118	3	3	14.00	105.4752	-50.0711
238098901	3	3	 9.43	105.2979	-50.8932
238099447	3	3	 8.09	105.4031	-51.4881
238122354	3	3	11.66	105.5660	-53.8165
238122631	3	3	10.56	105.5106	-53.4529
238123653	3	3	10.63	105.4964	-52.2247
238125233	3	3	 7.65	105.5289	-50.4300
238127522	3	3	 8.64	105.5406	-48.0923
238128131	3	3	12.19	105.6857	-48.3045
238128711	3	3	 8.05	105.7458	-48.8709
238128978	3	3	 9.22	105.7667	-49.1548
238130832	3	3	10.61	105.7038	-51.1106
238133219	3	3	10.72	105.6627	-53.9913
238133757	3	3	10.41	106.0097	-53.3005
238134711	3	3	10.35	105.9780	-52.1627
238134852	3	3	10.74	105.9882	-52.0166
238135340	3	3	 9.14	105.9098	-51.4658
238137143	3	3	 5.03	105.9730	-49.5832
238148981	3	3	 9.50	106.1860	-49.6782
238150235	3	3	 5.47	106.1161	-50.3722
238153990	3	3	10.57	106.1691	-52.4376
238155795	3	3	10.80	106.3120	-53.7399
238155837	3	3	11.48	106.3523	-53.6831
238156862	3	3	12.86	106.3593	-52.4558
238158736	3	3	 4.96	106.3180	-50.3598
238159192	3	3	 8.57	106.3762	-49.8708
238159227	3	3	 8.58	106.2073	-49.8239
238159684	3	3	10.32	106.3023	-49.3581
238162237	3	3	 8.83	106.4184	-48.8389
238162238	3	3	 8.74	106.3960	-48.8402
238163181	3	3	11.48	106.4209	-49.7143
238163766	3	3	 8.92	106.4133	-50.3082
238164799	3	3	 8.44	106.3961	-51.3840
238165063	3	3	 8.88	106.5514	-51.6113
238165585	3	3	 9.80	106.4770	-52.1700
238165982	3	3	 9.09	106.4177	-52.5674
238226832	4	4	 9.29	 58.8622	-72.3416
238226996	4	4	13.31	 59.1065	-72.7723
238227061	4	4	10.71	 59.1253	-72.9451
238230163	4	4	14.24	 59.3925	-73.7246
238230578	4	4	11.27	 59.4268	-72.5680
238230686	4	4	11.32	 59.5216	-72.3071
238236508	3	4	14.34	119.9226	-50.6000
238237475	3	4	 9.91	119.8350	-51.1145
238265678	3	4	 9.21	120.1393	-52.3536
238289890	3	4	 8.18	120.2863	-49.6950
238292707	3	4	13.66	120.2038	-51.1516
238309409	3	4	14.87	120.5009	-53.4639
238314043	3	4	 7.13	120.3963	-50.6056
238314189	3	4	 8.54	120.5162	-50.5281
238334745	3	4	12.84	120.6390	-49.4424
238337224	3	4	 8.66	120.6795	-50.6206
238337815	3	4	 8.83	120.5945	-50.9553
238372645	3	4	 8.02	120.7064	-52.5762
238378233	3	4	 5.94	120.8732	-49.4984
238400104	3	4	11.33	121.0300	-50.0761
238405926	3	4	14.77	121.0090	-53.4844
238419992	3	4	 8.50	121.1611	-53.6944
238425367	3	4	 5.02	121.1766	-50.5903
238443829	3	4	 9.40	121.3832	-49.3802
238446088	3	4	 9.16	121.2593	-50.3928
238450713	3	4	 4.50	121.2655	-53.1080
238497134	3	4	 7.84	121.7337	-51.8108
238535393	3	4	 8.72	121.9161	-53.4899
238537358	3	4	 8.25	121.8832	-52.3902
238546119	3	1	 5.71	121.8295	-48.3851
238560547	3	1	 9.40	121.8199	-48.0384
238562738	3	1	 5.12	122.1043	-48.6125
238568450	3	4	 8.06	122.1092	-50.9631
238571811	3	4	 9.13	122.0098	-52.8018
238595351	3	4	 8.50	122.1865	-49.7644
238595984	3	4	 8.31	122.1733	-49.4972
238598228	3	1	 5.74	122.2895	-48.6844
238612881	3	1	 5.50	122.4298	-47.9371
238613894	3	1	 8.15	122.5021	-48.3347
238614644	3	1	10.33	122.4693	-48.5912
238622063	3	4	 5.97	122.3750	-51.8426
238622809	3	4	13.48	122.5168	-52.2680
238633709	3	4	 9.44	122.4874	-52.9646
238634461	3	4	 8.02	122.4628	-53.4023
238634706	3	4	 8.06	122.3878	-53.5416
238642175	3	4	14.33	122.5854	-50.2620
238664985	3	1	10.16	122.7127	-48.1188
238665926	3	1	 5.98	122.7949	-48.4620
238666031	3	1	 6.97	122.7415	-48.5010
238667007	3	1	 8.44	122.7263	-48.8586
238734662	3	4	 8.32	123.2290	-50.2380
238758851	3	4	 8.46	123.2128	-52.0245
238759583	3	4	12.58	123.1873	-52.3970
238763549	3	4	 9.81	123.3617	-53.2942
238768745	3	4	10.37	123.3400	-50.5854
238780084	3	4	 3.88	123.3929	-50.1960
238782987	3	1	 9.01	123.2638	-49.0129
238783267	3	1	14.13	123.4187	-48.9123
238784556	3	1	 8.58	123.3553	-48.4451
238785348	3	1	 5.78	123.2731	-48.1321
238785861	3	1	15.04	123.3751	-47.9246
238787391	3	1	 8.91	123.5498	-48.4751
238788975	3	1	 8.27	123.5669	-49.0494
238791674	3	4	 9.62	123.5852	-50.1629
238894957	4	2	 8.51	 93.6293	-53.0793
238895336	4	2	 8.79	 93.5453	-52.3552
238895369	4	2	 9.46	 93.6146	-52.2824
238895844	4	2	10.75	 93.6589	-51.2786
238899755	4	2	 9.60	 93.8588	-52.0530
238900351	4	2	 8.19	 93.7713	-53.1552
238913750	4	2	 9.59	 93.8109	-53.7485
238914431	4	2	 9.46	 93.9135	-52.6423
238914586	4	2	 9.91	 93.8970	-52.3379
238914615	4	2	10.86	 94.0382	-52.2810
238919539	4	2	10.24	 94.2293	-52.8738
238919745	4	2	 9.87	 94.0657	-53.2928
238920186	4	2	11.90	 94.3746	-53.6864
238920848	4	2	10.32	 94.2531	-52.3893
238921203	4	2	 9.66	 94.3120	-51.7892
238924863	4	2	10.20	 94.5525	-50.7943
238924943	4	2	 8.24	 94.4594	-50.9426
238925751	4	2	 9.51	 94.4240	-52.4756
238925893	4	2	 4.85	 94.4657	-52.7330
238926302	4	2	 6.72	 94.5231	-53.5588
238926393	4	2	11.13	 94.5134	-53.7612
238926636	4	2	10.23	 94.6995	-53.6098
238927326	4	2	10.20	 94.7404	-52.1951
238927580	4	2	10.01	 94.6478	-51.7075
238927740	4	2	13.18	 94.7150	-51.4093
238928113	4	2	 9.79	 94.6427	-50.6890
238931946	4	2	10.59	 94.8623	-52.0725
238932330	4	2	10.78	 94.7913	-52.8639
238947589	4	2	 9.20	 95.1240	-51.7928
242076300	1	2	12.49	139.5422	-13.0897
242076657	1	2	11.05	139.5747	-13.8806
242077120	1	2	10.20	139.5604	-14.9934
242077704	2	3	13.45	139.5968	-16.2939
242078046	2	3	11.75	139.5580	-16.9830
242078892	1	2	13.15	139.7939	-13.0779
242078926	1	2	 9.86	139.8070	-13.1485
242079722	1	2	12.21	139.8432	-15.0741
242080083	1	2	 4.71	139.8880	-15.8363
242080439	2	3	 9.86	139.7698	-16.5903
242080612	2	3	 9.89	139.8638	-16.9902
242080787	2	3	 8.94	139.8914	-17.3534
255547254	4	2	10.20	 95.4795	-52.7323
255548143	4	2	 6.55	 95.4587	-51.2377
255548311	4	2	11.46	 95.4860	-50.9256
255551163	3	3	13.08	 95.6507	-49.9404
255551959	4	2	 9.63	 95.6407	-51.3394
255552596	4	2	 9.67	 95.6705	-52.4857
255553520	4	2	10.43	 95.8147	-53.6529
255554670	4	2	10.75	 95.7269	-51.5210
255554828	4	2	 8.66	 95.8179	-51.1789
255558125	3	3	 8.37	 95.9582	-50.2238
255558637	4	2	11.16	 96.0098	-51.1557
255558726	4	2	10.53	 96.0165	-51.2826
255558760	4	2	10.41	 96.0382	-51.3510
255558852	4	2	 9.02	 95.8783	-51.5262
255558869	4	2	 9.49	 96.0494	-51.5528
255559203	4	2	 4.95	 95.9073	-52.1810
255559489	4	2	-0.67	 95.9879	-52.6956
255559966	4	2	11.02	 95.9589	-53.5789
255560007	4	2	10.05	 95.9644	-53.6758
255560019	4	2	13.91	 96.0307	-53.6874
255560268	4	2	13.70	 96.0873	-53.6715
255560319	4	2	 8.39	 96.0716	-53.5756
255560473	4	2	 8.90	 96.2014	-53.2948
255560639	4	2	12.47	 96.0617	-53.0112
255560740	4	2	 5.09	 96.2015	-52.8062
255562201	3	3	 9.29	 96.1402	-50.0624
255562254	3	3	 9.34	 96.0517	-49.9590
255564912	3	3	 9.95	 96.3931	-50.2940
255565783	4	2	 5.29	 96.3212	-51.8397
255565860	4	2	12.73	 96.3567	-51.9910
255565991	4	2	 8.25	 96.3197	-52.2096
255567307	4	2	10.18	 96.4829	-53.3782
255567700	4	2	 7.82	 96.5289	-52.6528
255567712	4	2	 8.12	 96.5436	-52.6300
255569181	3	3	 8.18	 96.4659	-49.8968
255571411	3	3	10.32	 96.7375	-49.6811
255585244	3	3	 9.41	 96.7720	-50.6161
255586487	4	2	14.08	 96.6906	-52.7349
255586491	4	2	10.71	 96.6715	-52.7405
255586960	4	2	 8.17	 96.7239	-53.5819
255587265	4	2	10.54	 96.8337	-53.7394
255588581	3	3	10.06	 96.9464	-51.3998
255588894	3	3	10.46	 96.8974	-50.7737
255589153	3	3	10.29	 96.7821	-50.3377
255589523	3	3	10.51	 96.9492	-49.7270
255591480	3	3	 8.14	 97.1119	-49.1683
255592313	3	3	 9.06	 97.1203	-50.5642
255594852	4	2	 9.59	 97.1926	-53.3080
255596855	3	3	 7.67	 97.1678	-50.0815
255614399	3	3	 5.19	 97.4537	-50.2394
255614823	3	3	 8.05	 97.4902	-50.9323
255617226	4	2	10.70	 97.6001	-52.8932
255617242	4	2	 7.98	 97.5797	-52.8707
255617978	3	3	10.77	 97.6429	-51.6236
255618166	3	3	10.28	 97.6019	-51.2917
255618684	3	3	 8.97	 97.5081	-50.4476
255619051	3	3	13.77	 97.5303	-49.8293
255619519	3	3	10.57	 97.6601	-49.1476
255629558	3	3	10.86	 97.8499	-49.4393
255629739	3	3	 8.22	 97.8334	-49.7546
255630076	3	3	 9.51	 97.7661	-50.3402
255630992	3	3	 5.27	 97.8271	-51.8254
255631070	3	3	10.86	 97.7849	-51.9644
255631093	3	3	 9.66	 97.8041	-52.0110
255632493	4	2	 8.14	 97.9588	-53.2615
255632517	4	2	 9.77	 97.9152	-53.2115
255633158	3	3	 9.81	 97.8710	-52.0058
255633362	3	3	 8.09	 98.0333	-51.6517
255633511	3	3	10.93	 97.9574	-51.3991
255633567	3	3	 9.64	 97.9002	-51.3218
255633688	3	3	 9.89	 97.9327	-51.1079
255633870	3	3	11.51	 98.0015	-50.7855
255635196	3	3	 8.36	 97.9090	-48.5782
255635894	3	3	 9.23	 98.2143	-48.4239
255636709	3	3	10.95	 98.1592	-49.7967
255637348	3	3	12.77	 98.1203	-50.7348
255637617	3	3	 8.77	 98.1012	-51.1710
255639052	4	2	13.09	 98.1860	-53.6889
255639072	4	2	 9.49	 98.0780	-53.7378
255639682	4	2	 9.80	 98.2962	-53.0506
255640115	3	3	 5.33	 98.3593	-52.3290
255640333	3	3	 9.74	 98.2678	-51.9235
255640417	3	3	10.56	 98.2456	-51.7552
255640745	3	3	10.37	 98.3135	-51.2210
255641441	3	3	10.93	 98.2621	-50.0916
255642378	3	3	 6.51	 98.2406	-48.5453
255682622	3	3	 8.80	 98.5829	-48.5553
255683501	3	3	10.96	 98.4580	-49.9710
255683786	3	3	 9.02	 98.5244	-50.4396
255684155	3	3	10.48	 98.5608	-50.9652
255684586	3	3	10.24	 98.4566	-51.6649
255684788	3	3	 9.76	 98.5578	-52.0074
255685030	3	3	10.54	 98.4692	-52.4602
255686390	4	2	 4.39	 98.7440	-52.9755
255686621	3	3	 9.88	 98.6081	-52.5787
255687507	3	3	 7.70	 98.6826	-51.2160
255687626	3	3	10.78	 98.6396	-51.0227
255688250	3	3	 8.21	 98.7045	-50.1118
255688889	3	3	10.13	 98.6366	-49.1351
255697796	3	3	13.89	 98.5972	-48.3693
255698547	3	3	 8.47	 98.8646	-48.4771
255699108	3	3	 8.37	 98.7762	-49.3627
255700967	3	3	 8.66	 98.9014	-52.3394
255701053	3	3	 9.40	 98.8109	-52.5041
255703614	3	3	 9.13	 99.0641	-51.0191
255704443	3	3	10.26	 99.0258	-49.7265
255741517	3	3	 8.58	 98.9737	-48.7178
255743256	3	3	 9.76	 99.2440	-49.6245
255743472	3	3	10.18	 99.2884	-49.9596
255743532	3	3	 7.84	 99.2981	-50.0382
255743804	3	3	 9.60	 99.1714	-50.4248
255744433	3	3	 8.12	 99.1698	-51.4298
255744818	3	3	 9.17	 99.2596	-52.0163
255745017	3	3	 7.67	 99.2804	-52.3473
255745149	3	3	10.46	 99.1619	-52.5797
255745190	3	3	10.33	 99.1439	-52.6504
255746712	3	3	 9.71	 99.4869	-52.6022
255747145	3	3	13.78	 99.3558	-51.9249
255754489	3	3	 9.12	 99.4017	-49.8429
255754686	3	3	 6.76	 99.4089	-49.5277
255754991	3	3	 9.24	 99.3529	-49.0830
255755419	3	3	 9.41	 99.4308	-48.4734
255755979	3	3	 9.04	 99.5258	-48.1199
255756043	3	3	 4.28	 99.6569	-48.2200
255758314	3	3	 9.84	 99.5531	-51.5239
255758536	3	3	 9.40	 99.6526	-51.9213
255758626	3	3	 9.80	 99.6505	-52.0551
255759105	3	3	10.01	 99.5828	-52.8400
255759158	3	3	 4.93	 99.5959	-52.9319
255759298	3	3	 8.55	 99.5028	-53.1572
255759613	4	2	 7.92	 99.6104	-53.6520
255759828	4	2	 9.33	 99.6892	-53.8983
255760319	3	3	 8.97	 99.7146	-53.1076
255760657	3	3	 9.50	 99.7427	-52.5866
255760894	3	3	 8.06	 99.8363	-52.1850
255779146	3	3	11.00	 99.6865	-51.1635
255779310	3	3	 8.31	 99.8144	-50.9329
255780081	3	3	 8.47	 99.8305	-49.6799
255780375	3	3	10.87	 99.8350	-49.2900
255781806	3	3	 7.41	100.0074	-48.5418
255783176	3	3	10.21	 99.9114	-50.5062
255783511	3	3	13.83	 99.9428	-51.0492
255783516	3	3	 8.86	 99.9629	-51.0685
255783788	3	3	 9.84	 99.8714	-51.4472
255784686	3	3	 5.85	 99.9057	-52.8325
255784888	3	3	 9.13	 99.8684	-53.1686
255785066	3	3	 7.21	 99.9308	-53.4514
255785115	3	3	10.83	100.0402	-53.5304
255785240	4	2	 8.88	 99.8686	-53.7098
257719422	4	3	10.22	 77.9544	-57.0208
257719448	4	3	11.55	 77.8412	-57.1086
257719469	4	3	 8.85	 77.8042	-57.1873
257719472	4	3	10.04	 77.8341	-57.1968
257720049	4	3	 8.69	 77.9280	-58.9858
257720104	4	3	11.68	 77.9176	-59.1352
257720189	4	3	 9.61	 77.9633	-59.3928
257720239	4	3	11.98	 77.9337	-59.5575
257720280	4	3	 8.19	 77.8086	-59.6789
257720323	4	3	10.65	 77.8313	-59.7838
257720376	4	3	 8.71	 78.2866	-59.9834
257720377	4	3	 8.22	 78.2849	-59.9824
257720712	4	3	11.21	 78.2139	-58.9246
257720786	4	3	11.76	 78.3465	-58.7272
257720801	4	3	 9.13	 78.2478	-58.6892
257721280	4	3	 9.35	 78.2847	-57.3149
257791370	2	1	14.78	126.3975	-28.9585
257791376	2	1	13.83	126.3513	-28.9556
257871467	2	1	13.71	126.3006	-28.1671
257871846	2	1	13.03	126.3993	-28.0083
257982007	2	1	 8.07	126.6512	-25.9486
257984190	2	1	13.18	126.6349	-26.9767
257986553	2	1	14.04	126.6469	-28.0135
257991003	2	1	 8.16	126.5875	-29.8230
258047124	2	1	13.86	126.7654	-28.9139
258048579	2	1	 8.66	126.7614	-28.3004
258054123	2	1	15.10	126.8098	-25.7433
258054702	2	1	11.19	126.7792	-25.4494
258054967	2	1	14.28	126.7875	-25.3033
258055444	2	1	13.64	126.7320	-25.0365
258058350	2	1	14.71	126.8421	-24.3845
258058682	2	1	13.62	126.8647	-24.5756
258152196	2	1	12.95	126.9372	-27.0521
258153403	2	1	13.40	126.9314	-27.6095
258156985	2	1	13.16	126.8851	-29.1724
258157382	2	1	14.33	126.9423	-29.3415
258157925	2	1	14.29	126.9131	-29.5565
258158150	2	1	14.08	126.9266	-29.6434
258160271	2	1	11.09	127.0500	-29.3965
258160646	2	1	12.62	127.0397	-29.2479
258160902	2	1	12.44	127.0743	-29.1442
258226034	2	1	 8.35	127.0766	-28.4492
258229208	2	1	14.32	127.0150	-26.9755
258231452	2	1	14.43	127.0732	-25.8679
260002453	4	2	 8.06	 91.0697	-59.8222
260002828	4	2	11.04	 91.0869	-58.9667
260002934	4	2	10.48	 91.1200	-58.6753
260003140	4	2	 9.28	 91.0321	-58.2007
260003329	4	2	 9.64	 91.1251	-57.6724
260003879	4	2	 9.91	 91.1751	-56.3572
260004064	4	2	 8.05	 91.1723	-55.9464
260004324	4	2	10.09	 91.0912	-55.3112
260004371	4	2	11.25	 91.0312	-55.1874
260004910	4	2	 8.46	 91.1132	-54.0487
260005069	4	2	10.46	 91.2168	-54.1592
260005509	4	2	 8.79	 91.4128	-55.1092
260041674	4	2	 5.54	 91.2781	-56.2330
260042414	4	2	 9.25	 91.2422	-57.8483
260042505	4	2	11.24	 91.2917	-58.0687
260042834	4	2	 8.51	 91.2543	-58.8304
260043481	4	2	 7.57	 91.5124	-59.5471
260043723	4	2	 8.71	 91.6088	-58.9537
260043798	4	2	11.18	 91.6022	-58.7429
260044119	4	2	10.51	 91.5913	-57.9508
260044482	4	2	 9.42	 91.5911	-57.1633
260044924	4	2	14.16	 91.4617	-56.2068
260045033	4	2	10.15	 91.5981	-55.9572
260045375	4	2	11.61	 91.4583	-55.2605
260045558	4	2	11.12	 91.5155	-54.8955
260046328	4	2	 8.09	 91.8060	-54.6643
260046359	4	2	 9.79	 91.6717	-54.7259
260046469	4	2	10.77	 91.8139	-54.9281
260074479	4	2	 9.93	 91.7964	-55.8578
260074680	4	2	10.29	 91.8082	-56.2652
260074933	4	2	10.51	 91.8226	-56.8921
260075524	4	2	10.46	 91.7777	-58.3047
260075733	4	2	 9.14	 91.6576	-58.7836
260075943	4	2	10.76	 91.6982	-59.2980
260076490	4	2	11.19	 91.9166	-59.2577
260076575	4	2	 8.85	 92.0213	-59.0479
260076744	4	2	13.44	 91.8941	-58.6125
260077230	4	2	11.17	 91.8807	-57.4646
260077376	4	2	 8.17	 91.8324	-57.1762
260078030	4	2	 7.35	 91.8942	-55.7056
260078169	4	2	10.10	 91.9366	-55.3730
260078932	4	2	10.39	 92.2094	-54.0449
260078986	4	2	10.98	 92.1884	-54.1488
260079188	4	2	 9.53	 92.1201	-54.5809
260079513	4	2	 7.99	 92.0713	-55.2385
260116364	3	1	 6.99	130.9479	-46.7990
260117798	3	1	 8.27	130.9685	-46.4990
260124760	3	1	11.92	130.9442	-45.0866
260127241	4	2	12.83	 92.1507	-57.0604
260127304	4	2	 9.51	 92.0659	-57.2205
260127345	4	2	 9.69	 92.1268	-57.3208
260127606	4	2	 8.01	 92.0670	-57.9321
260128069	4	2	 9.17	 92.0428	-58.9684
260128333	4	2	11.45	 92.1331	-59.5409
260128434	4	2	 9.71	 92.2280	-59.7754
260128480	4	2	10.74	 92.0869	-59.8920
260128701	4	2	 8.15	 92.4076	-59.5220
260128839	4	2	13.91	 92.3840	-59.1833
260128957	4	2	10.88	 92.2737	-58.8396
260130844	4	2	12.27	 92.2697	-54.6620
260131665	4	2	 5.04	 92.5746	-54.9686
260159562	4	2	10.71	 92.6209	-58.0036
260159673	4	2	10.29	 92.5787	-58.2917
260159741	4	2	 9.48	 92.4855	-58.4263
260160453	4	2	 7.58	 92.7082	-59.8000
260160482	4	2	10.30	 92.7930	-59.7483
260161111	4	2	10.62	 92.8439	-58.3568
260161144	4	2	 9.11	 92.7853	-58.2875
260161186	4	2	10.74	 92.6592	-58.2064
260162101	4	2	 9.73	 92.7777	-56.1687
260162199	4	2	11.73	 92.8038	-55.9530
260162387	4	2	10.03	 92.8248	-55.5512
260162582	4	2	10.82	 92.7914	-55.1166
260162604	4	2	10.50	 92.8105	-55.0882
260162643	4	2	10.61	 92.7721	-55.0063
260164371	4	2	10.45	 92.9708	-56.3177
260165092	4	2	 9.95	 93.0336	-57.8473
260165093	4	2	10.48	 93.0465	-57.8496
260188015	4	2	 9.12	 92.9900	-58.9718
260188017	4	2	 9.15	 92.8602	-58.9814
260188153	4	2	 9.06	 92.9086	-59.2434
260188534	4	2	 8.66	 93.0926	-59.7816
260188537	4	2	 9.26	 93.0908	-59.7786
260188633	4	2	 9.01	 93.2454	-59.5646
260189859	4	2	 9.46	 93.1075	-56.8507
260189950	4	2	 8.02	 93.0653	-56.6793
260190023	4	2	10.29	 93.1354	-56.4992
260190161	4	2	14.61	 93.0800	-56.2558
260190364	4	2	10.08	 93.1942	-55.8504
260191777	4	2	 9.43	 93.4045	-54.9026
260192346	4	2	 8.88	 93.3793	-56.0744
260192532	4	2	10.84	 93.4592	-56.5009
260192723	4	2	11.27	 93.3730	-56.8621
260192754	4	2	 5.63	 93.4187	-56.9185
260193210	4	2	12.22	 93.3083	-57.9492
260193336	4	2	13.14	 93.2822	-58.2284
260212996	3	1	 8.72	130.9976	-41.9925
260239097	4	2	 9.65	 93.3642	-58.6569
260239177	4	2	 8.45	 93.4482	-58.8265
260239272	4	2	11.09	 93.4538	-59.0256
260239321	4	2	10.24	 93.3326	-59.1463
260239338	4	2	11.05	 93.3409	-59.1730
260239455	4	2	10.97	 93.4205	-59.4590
260241246	4	2	12.02	 93.5956	-56.3393
260241479	4	2	 8.83	 93.6700	-55.8080
260241701	4	2	13.03	 93.5057	-55.3479
260241844	4	2	11.18	 93.5380	-55.0260
260241997	4	2	10.97	 93.6211	-54.7240
